item_id,benchmark,condition,selected_candidate_indices
herbench:SVA_0429,herbench,mdp3_8,"[10, 11, 17, 33, 34, 50, 52, 56]"
herbench:SVA_0429,herbench,plain_dpp_8,"[10, 11, 17, 27, 33, 34, 50, 52]"
herbench:SVA_0442,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0442,herbench,plain_dpp_8,"[5, 11, 20, 27, 35, 36, 45, 46]"
herbench:SVA_0449,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0449,herbench,plain_dpp_8,"[5, 11, 20, 27, 35, 36, 45, 46]"
herbench:SVA_0450,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0450,herbench,plain_dpp_8,"[5, 11, 20, 27, 35, 36, 45, 46]"
herbench:SVA_0461,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0461,herbench,plain_dpp_8,"[5, 11, 20, 21, 35, 36, 45, 46]"
herbench:SVA_0470,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0470,herbench,plain_dpp_8,"[5, 11, 20, 21, 35, 36, 45, 46]"
herbench:SVA_0471,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0471,herbench,plain_dpp_8,"[5, 11, 20, 21, 35, 36, 45, 46]"
herbench:SVA_0477,herbench,mdp3_8,"[1, 5, 11, 20, 35, 36, 45, 46]"
herbench:SVA_0477,herbench,plain_dpp_8,"[5, 11, 20, 21, 35, 36, 45, 46]"
herbench:SVA_0543,herbench,mdp3_8,"[0, 10, 29, 31, 37, 39, 49, 63]"
herbench:SVA_0543,herbench,plain_dpp_8,"[0, 10, 26, 31, 37, 39, 47, 49]"
herbench:SVA_0547,herbench,mdp3_8,"[8, 9, 28, 31, 39, 49, 52, 63]"
herbench:SVA_0547,herbench,plain_dpp_8,"[0, 8, 9, 25, 31, 39, 49, 52]"
herbench:SVA_0548,herbench,mdp3_8,"[8, 10, 25, 28, 29, 36, 50, 58]"
herbench:SVA_0548,herbench,plain_dpp_8,"[8, 25, 29, 39, 49, 50, 52, 58]"
herbench:SVA_0558,herbench,mdp3_8,"[10, 13, 26, 31, 49, 50, 53, 63]"
herbench:SVA_0558,herbench,plain_dpp_8,"[0, 10, 13, 25, 26, 31, 49, 50]"
herbench:SVA_0562,herbench,mdp3_8,"[9, 11, 14, 18, 41, 44, 50, 57]"
herbench:SVA_0562,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0563,herbench,mdp3_8,"[9, 11, 14, 18, 41, 44, 50, 57]"
herbench:SVA_0563,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0582,herbench,mdp3_8,"[9, 14, 40, 41, 44, 49, 57, 60]"
herbench:SVA_0582,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0589,herbench,mdp3_8,"[9, 14, 40, 41, 44, 49, 57, 60]"
herbench:SVA_0589,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0592,herbench,mdp3_8,"[9, 14, 40, 41, 44, 49, 57, 60]"
herbench:SVA_0592,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0595,herbench,mdp3_8,"[9, 14, 40, 41, 44, 49, 57, 60]"
herbench:SVA_0595,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_0599,herbench,mdp3_8,"[9, 14, 40, 41, 44, 49, 57, 60]"
herbench:SVA_0599,herbench,plain_dpp_8,"[9, 14, 18, 41, 44, 49, 57, 60]"
herbench:SVA_1389,herbench,mdp3_8,"[6, 10, 16, 23, 27, 37, 46, 56]"
herbench:SVA_1389,herbench,plain_dpp_8,"[10, 16, 20, 21, 23, 27, 46, 56]"
herbench:SVA_1393,herbench,mdp3_8,"[10, 13, 14, 27, 30, 33, 37, 54]"
herbench:SVA_1393,herbench,plain_dpp_8,"[0, 10, 13, 14, 20, 30, 33, 54]"
herbench:SVA_1397,herbench,mdp3_8,"[1, 10, 20, 23, 27, 29, 37, 55]"
herbench:SVA_1397,herbench,plain_dpp_8,"[1, 10, 20, 23, 27, 29, 30, 55]"
herbench:SVA_1411,herbench,mdp3_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1411,herbench,plain_dpp_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1413,herbench,mdp3_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1413,herbench,plain_dpp_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1419,herbench,mdp3_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1419,herbench,plain_dpp_8,"[0, 20, 24, 27, 32, 42, 44, 55]"
herbench:SVA_1424,herbench,mdp3_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1424,herbench,plain_dpp_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1435,herbench,mdp3_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1435,herbench,plain_dpp_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1436,herbench,mdp3_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1436,herbench,plain_dpp_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1437,herbench,mdp3_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1437,herbench,plain_dpp_8,"[0, 20, 24, 32, 40, 42, 44, 55]"
herbench:SVA_1631,herbench,mdp3_8,"[3, 6, 7, 12, 19, 32, 33, 56]"
herbench:SVA_1631,herbench,plain_dpp_8,"[3, 4, 6, 7, 12, 19, 33, 56]"
herbench:SVA_1637,herbench,mdp3_8,"[0, 4, 12, 20, 38, 55, 56, 63]"
herbench:SVA_1637,herbench,plain_dpp_8,"[0, 12, 21, 34, 38, 54, 55, 56]"
herbench:SVA_1639,herbench,mdp3_8,"[0, 12, 17, 18, 23, 38, 42, 56]"
herbench:SVA_1639,herbench,plain_dpp_8,"[0, 7, 12, 38, 42, 56, 57, 58]"
herbench:SVA_1641,herbench,mdp3_8,"[6, 11, 18, 23, 30, 37, 40, 55]"
herbench:SVA_1641,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1642,herbench,mdp3_8,"[6, 11, 18, 23, 30, 37, 40, 55]"
herbench:SVA_1642,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1662,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1662,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1670,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1670,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1672,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1672,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1674,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1674,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1675,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1675,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_1676,herbench,mdp3_8,"[11, 18, 23, 28, 30, 37, 40, 55]"
herbench:SVA_1676,herbench,plain_dpp_8,"[11, 23, 28, 37, 39, 40, 49, 55]"
herbench:SVA_2049,herbench,mdp3_8,"[13, 14, 16, 20, 26, 41, 52, 57]"
herbench:SVA_2049,herbench,plain_dpp_8,"[13, 14, 16, 22, 26, 41, 52, 57]"
herbench:SVA_2050,herbench,mdp3_8,"[11, 14, 16, 20, 35, 49, 52, 57]"
herbench:SVA_2050,herbench,plain_dpp_8,"[11, 16, 20, 26, 35, 49, 52, 57]"
herbench:SVA_2053,herbench,mdp3_8,"[0, 13, 22, 42, 46, 52, 54, 56]"
herbench:SVA_2053,herbench,plain_dpp_8,"[22, 37, 42, 46, 52, 54, 56, 57]"
herbench:SVA_2061,herbench,mdp3_8,"[4, 6, 22, 26, 32, 38, 39, 44]"
herbench:SVA_2061,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2066,herbench,mdp3_8,"[4, 6, 22, 26, 32, 38, 39, 44]"
herbench:SVA_2066,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2081,herbench,mdp3_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2081,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2085,herbench,mdp3_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2085,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2087,herbench,mdp3_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2087,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2092,herbench,mdp3_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2092,herbench,plain_dpp_8,"[4, 6, 26, 32, 35, 38, 39, 44]"
herbench:SVA_2169,herbench,mdp3_8,"[7, 23, 28, 29, 40, 41, 42, 45]"
herbench:SVA_2169,herbench,plain_dpp_8,"[7, 15, 28, 29, 40, 41, 42, 45]"
herbench:SVA_2170,herbench,mdp3_8,"[7, 16, 18, 23, 29, 40, 51, 52]"
herbench:SVA_2170,herbench,plain_dpp_8,"[1, 4, 7, 16, 29, 34, 40, 51]"
herbench:SVA_2189,herbench,mdp3_8,"[1, 7, 27, 28, 29, 35, 41, 55]"
herbench:SVA_2189,herbench,plain_dpp_8,"[1, 7, 27, 29, 35, 41, 51, 55]"
herbench:SVA_2191,herbench,mdp3_8,"[1, 7, 27, 28, 29, 35, 41, 55]"
herbench:SVA_2191,herbench,plain_dpp_8,"[1, 7, 27, 29, 35, 41, 51, 55]"
herbench:SVA_2206,herbench,mdp3_8,"[1, 7, 13, 27, 29, 35, 41, 55]"
herbench:SVA_2206,herbench,plain_dpp_8,"[1, 7, 22, 27, 29, 35, 41, 55]"
herbench:SVA_2222,herbench,mdp3_8,"[1, 6, 22, 25, 28, 51, 55, 57]"
herbench:SVA_2222,herbench,plain_dpp_8,"[1, 6, 22, 25, 28, 51, 55, 57]"
herbench:SVA_2223,herbench,mdp3_8,"[1, 7, 19, 26, 51, 54, 61, 62]"
herbench:SVA_2223,herbench,plain_dpp_8,"[1, 7, 19, 23, 26, 51, 54, 62]"
herbench:SVA_2237,herbench,mdp3_8,"[1, 5, 19, 26, 34, 51, 62, 63]"
herbench:SVA_2237,herbench,plain_dpp_8,"[6, 19, 26, 34, 51, 57, 62, 63]"
herbench:SVA_2239,herbench,mdp3_8,"[5, 15, 23, 34, 45, 51, 57, 62]"
herbench:SVA_2239,herbench,plain_dpp_8,"[18, 23, 32, 34, 45, 51, 57, 62]"
herbench:SVA_2242,herbench,mdp3_8,"[1, 6, 15, 22, 24, 47, 51, 63]"
herbench:SVA_2242,herbench,plain_dpp_8,"[1, 6, 9, 22, 24, 28, 51, 63]"
herbench:SVA_2245,herbench,mdp3_8,"[1, 6, 15, 22, 24, 47, 51, 63]"
herbench:SVA_2245,herbench,plain_dpp_8,"[1, 6, 9, 22, 24, 28, 51, 63]"
herbench:SVA_2259,herbench,mdp3_8,"[1, 6, 15, 22, 24, 47, 51, 63]"
herbench:SVA_2259,herbench,plain_dpp_8,"[1, 6, 9, 22, 24, 28, 51, 63]"
herbench:SVA_2407,herbench,mdp3_8,"[3, 6, 21, 24, 32, 43, 46, 61]"
herbench:SVA_2407,herbench,plain_dpp_8,"[3, 6, 21, 24, 32, 40, 48, 61]"
herbench:SVA_2413,herbench,mdp3_8,"[6, 12, 21, 28, 32, 38, 43, 56]"
herbench:SVA_2413,herbench,plain_dpp_8,"[6, 12, 21, 26, 32, 38, 40, 43]"
herbench:SVA_2420,herbench,mdp3_8,"[6, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2420,herbench,plain_dpp_8,"[6, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2431,herbench,mdp3_8,"[6, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2431,herbench,plain_dpp_8,"[6, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2432,herbench,mdp3_8,"[6, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2432,herbench,plain_dpp_8,"[6, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2453,herbench,mdp3_8,"[0, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2453,herbench,plain_dpp_8,"[0, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2458,herbench,mdp3_8,"[0, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2458,herbench,plain_dpp_8,"[0, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2459,herbench,mdp3_8,"[0, 13, 17, 20, 30, 43, 44, 57]"
herbench:SVA_2459,herbench,plain_dpp_8,"[0, 13, 17, 30, 40, 43, 44, 57]"
herbench:SVA_2462,herbench,mdp3_8,"[1, 3, 19, 28, 31, 49, 50, 63]"
herbench:SVA_2462,herbench,plain_dpp_8,"[1, 3, 8, 19, 28, 31, 49, 50]"
herbench:SVA_2464,herbench,mdp3_8,"[1, 3, 8, 19, 24, 49, 50, 63]"
herbench:SVA_2464,herbench,plain_dpp_8,"[1, 3, 8, 19, 24, 31, 49, 50]"
herbench:SVA_2478,herbench,mdp3_8,"[1, 3, 20, 31, 40, 49, 50, 63]"
herbench:SVA_2478,herbench,plain_dpp_8,"[1, 3, 5, 19, 31, 40, 50, 53]"
herbench:SVA_2480,herbench,mdp3_8,"[1, 5, 8, 28, 31, 46, 48, 49]"
herbench:SVA_2480,herbench,plain_dpp_8,"[1, 8, 31, 45, 46, 48, 49, 50]"
herbench:SVA_2487,herbench,mdp3_8,"[1, 5, 8, 28, 31, 46, 48, 49]"
herbench:SVA_2487,herbench,plain_dpp_8,"[1, 8, 31, 45, 46, 48, 49, 50]"
herbench:SVA_2493,herbench,mdp3_8,"[1, 5, 8, 28, 31, 46, 48, 49]"
herbench:SVA_2493,herbench,plain_dpp_8,"[1, 8, 31, 45, 46, 48, 49, 50]"
herbench:SVA_2502,herbench,mdp3_8,"[1, 5, 8, 28, 36, 46, 48, 49]"
herbench:SVA_2502,herbench,plain_dpp_8,"[1, 4, 8, 31, 46, 48, 49, 50]"
herbench:SVA_2508,herbench,mdp3_8,"[1, 5, 8, 28, 36, 46, 48, 49]"
herbench:SVA_2508,herbench,plain_dpp_8,"[1, 4, 8, 31, 46, 48, 49, 50]"
herbench:SVA_2511,herbench,mdp3_8,"[1, 5, 8, 28, 36, 46, 48, 49]"
herbench:SVA_2511,herbench,plain_dpp_8,"[1, 4, 8, 31, 46, 48, 49, 50]"
herbench:SVA_3185,herbench,mdp3_8,"[12, 16, 21, 27, 37, 52, 53, 55]"
herbench:SVA_3185,herbench,plain_dpp_8,"[12, 16, 21, 27, 37, 52, 55, 59]"
herbench:SVA_3186,herbench,mdp3_8,"[3, 4, 37, 40, 45, 52, 61, 62]"
herbench:SVA_3186,herbench,plain_dpp_8,"[3, 4, 27, 29, 37, 52, 61, 62]"
herbench:SVA_3190,herbench,mdp3_8,"[0, 3, 4, 10, 34, 53, 59, 62]"
herbench:SVA_3190,herbench,plain_dpp_8,"[3, 4, 37, 41, 46, 53, 59, 61]"
herbench:SVA_3204,herbench,mdp3_8,"[12, 21, 26, 30, 37, 48, 49, 60]"
herbench:SVA_3204,herbench,plain_dpp_8,"[15, 26, 29, 31, 37, 48, 49, 60]"
herbench:SVA_3210,herbench,mdp3_8,"[12, 21, 26, 30, 37, 48, 49, 60]"
herbench:SVA_3210,herbench,plain_dpp_8,"[15, 26, 29, 31, 37, 48, 49, 60]"
herbench:SVA_3231,herbench,mdp3_8,"[12, 21, 26, 30, 37, 48, 49, 60]"
herbench:SVA_3231,herbench,plain_dpp_8,"[26, 29, 30, 37, 39, 48, 56, 60]"
herbench:SVA_3238,herbench,mdp3_8,"[12, 21, 26, 30, 37, 48, 49, 60]"
herbench:SVA_3238,herbench,plain_dpp_8,"[26, 29, 30, 37, 39, 48, 56, 60]"
herbench:SVA_3364,herbench,mdp3_8,"[0, 11, 18, 25, 36, 43, 52, 59]"
herbench:SVA_3364,herbench,plain_dpp_8,"[12, 18, 25, 36, 43, 52, 59, 63]"
herbench:SVA_3366,herbench,mdp3_8,"[8, 9, 12, 25, 36, 58, 59, 61]"
herbench:SVA_3366,herbench,plain_dpp_8,"[12, 25, 27, 36, 40, 59, 61, 63]"
herbench:SVA_3367,herbench,mdp3_8,"[9, 18, 22, 24, 25, 36, 49, 59]"
herbench:SVA_3367,herbench,plain_dpp_8,"[9, 20, 22, 24, 25, 36, 49, 59]"
herbench:SVA_3372,herbench,mdp3_8,"[2, 9, 21, 27, 36, 43, 46, 53]"
herbench:SVA_3372,herbench,plain_dpp_8,"[2, 9, 21, 27, 36, 43, 46, 53]"
herbench:SVA_3375,herbench,mdp3_8,"[9, 21, 25, 40, 42, 51, 59, 63]"
herbench:SVA_3375,herbench,plain_dpp_8,"[9, 19, 25, 40, 42, 51, 59, 63]"
herbench:SVA_3379,herbench,mdp3_8,"[16, 18, 25, 29, 36, 40, 43, 48]"
herbench:SVA_3379,herbench,plain_dpp_8,"[16, 18, 25, 29, 36, 40, 43, 48]"
herbench:SVA_3381,herbench,mdp3_8,"[10, 11, 26, 28, 36, 44, 49, 61]"
herbench:SVA_3381,herbench,plain_dpp_8,"[10, 11, 29, 36, 41, 44, 49, 61]"
herbench:SVA_3382,herbench,mdp3_8,"[10, 11, 26, 28, 36, 44, 49, 61]"
herbench:SVA_3382,herbench,plain_dpp_8,"[10, 11, 29, 36, 41, 44, 49, 61]"
herbench:SVA_3394,herbench,mdp3_8,"[10, 11, 26, 28, 36, 44, 49, 61]"
herbench:SVA_3394,herbench,plain_dpp_8,"[10, 11, 29, 36, 41, 44, 49, 61]"
herbench:SVA_3399,herbench,mdp3_8,"[10, 11, 26, 28, 36, 44, 49, 61]"
herbench:SVA_3399,herbench,plain_dpp_8,"[10, 11, 29, 36, 41, 44, 49, 61]"
herbench:SVA_3407,herbench,mdp3_8,"[10, 11, 26, 28, 36, 44, 49, 61]"
herbench:SVA_3407,herbench,plain_dpp_8,"[10, 11, 26, 29, 36, 44, 49, 61]"
herbench:SVA_3789,herbench,mdp3_8,"[6, 15, 18, 22, 28, 38, 39, 52]"
herbench:SVA_3789,herbench,plain_dpp_8,"[6, 15, 18, 19, 22, 28, 38, 39]"
herbench:SVA_3792,herbench,mdp3_8,"[5, 6, 15, 22, 34, 37, 39, 49]"
herbench:SVA_3792,herbench,plain_dpp_8,"[5, 6, 15, 22, 37, 39, 49, 53]"
herbench:SVA_3818,herbench,mdp3_8,"[7, 12, 14, 16, 27, 37, 38, 44]"
herbench:SVA_3818,herbench,plain_dpp_8,"[7, 12, 14, 16, 27, 29, 37, 38]"
herbench:SVA_3820,herbench,mdp3_8,"[7, 12, 16, 17, 27, 37, 38, 44]"
herbench:SVA_3820,herbench,plain_dpp_8,"[7, 12, 16, 17, 27, 29, 37, 38]"
herbench:SVA_3822,herbench,mdp3_8,"[7, 12, 16, 17, 27, 37, 38, 44]"
herbench:SVA_3822,herbench,plain_dpp_8,"[7, 12, 16, 17, 27, 29, 37, 38]"
herbench:SVA_3827,herbench,mdp3_8,"[7, 12, 16, 17, 27, 37, 38, 44]"
herbench:SVA_3827,herbench,plain_dpp_8,"[7, 12, 16, 17, 27, 29, 37, 38]"
herbench:SVA_3839,herbench,mdp3_8,"[7, 12, 16, 17, 27, 37, 38, 44]"
herbench:SVA_3839,herbench,plain_dpp_8,"[7, 12, 16, 17, 27, 29, 37, 38]"
herbench:SVA_4263,herbench,mdp3_8,"[1, 6, 7, 16, 31, 43, 55, 60]"
herbench:SVA_4263,herbench,plain_dpp_8,"[1, 6, 7, 16, 31, 40, 55, 60]"
herbench:SVA_4264,herbench,mdp3_8,"[4, 6, 7, 16, 31, 40, 43, 61]"
herbench:SVA_4264,herbench,plain_dpp_8,"[5, 6, 7, 16, 31, 40, 43, 61]"
herbench:SVA_4283,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4283,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4300,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4300,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4303,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4303,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4307,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4307,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4310,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4310,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4318,herbench,mdp3_8,"[1, 11, 14, 25, 41, 46, 50, 54]"
herbench:SVA_4318,herbench,plain_dpp_8,"[1, 7, 25, 41, 46, 50, 51, 54]"
herbench:SVA_4564,herbench,mdp3_8,"[5, 12, 17, 31, 35, 48, 53, 57]"
herbench:SVA_4564,herbench,plain_dpp_8,"[5, 12, 17, 31, 35, 48, 53, 57]"
herbench:SVA_4565,herbench,mdp3_8,"[5, 13, 22, 28, 35, 41, 53, 56]"
herbench:SVA_4565,herbench,plain_dpp_8,"[1, 5, 13, 19, 35, 41, 53, 56]"
herbench:SVA_4572,herbench,mdp3_8,"[5, 9, 13, 22, 24, 25, 39, 57]"
herbench:SVA_4572,herbench,plain_dpp_8,"[5, 6, 9, 13, 22, 24, 25, 57]"
herbench:SVA_4583,herbench,mdp3_8,"[1, 11, 17, 35, 44, 48, 53, 59]"
herbench:SVA_4583,herbench,plain_dpp_8,"[1, 17, 32, 35, 44, 53, 54, 59]"
herbench:SVA_4588,herbench,mdp3_8,"[1, 11, 17, 35, 44, 48, 53, 59]"
herbench:SVA_4588,herbench,plain_dpp_8,"[1, 17, 32, 35, 44, 53, 54, 59]"
herbench:SVA_4590,herbench,mdp3_8,"[1, 11, 17, 35, 44, 48, 53, 59]"
herbench:SVA_4590,herbench,plain_dpp_8,"[1, 17, 32, 35, 44, 53, 54, 59]"
herbench:SVA_4593,herbench,mdp3_8,"[1, 11, 17, 35, 44, 48, 53, 59]"
herbench:SVA_4593,herbench,plain_dpp_8,"[1, 17, 32, 35, 44, 53, 54, 59]"
herbench:SVA_4806,herbench,mdp3_8,"[6, 8, 19, 24, 25, 32, 39, 61]"
herbench:SVA_4806,herbench,plain_dpp_8,"[6, 7, 8, 19, 24, 25, 32, 61]"
herbench:SVA_4811,herbench,mdp3_8,"[6, 7, 8, 19, 24, 27, 32, 39]"
herbench:SVA_4811,herbench,plain_dpp_8,"[7, 8, 19, 23, 26, 36, 48, 52]"
herbench:SVA_4821,herbench,mdp3_8,"[9, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4821,herbench,plain_dpp_8,"[5, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4844,herbench,mdp3_8,"[9, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4844,herbench,plain_dpp_8,"[5, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4849,herbench,mdp3_8,"[9, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4849,herbench,plain_dpp_8,"[5, 19, 24, 26, 30, 39, 40, 42]"
herbench:SVA_4866,herbench,mdp3_8,"[3, 7, 20, 35, 36, 43, 45, 63]"
herbench:SVA_4866,herbench,plain_dpp_8,"[3, 7, 20, 35, 36, 43, 45, 63]"
herbench:SVA_4882,herbench,mdp3_8,"[0, 12, 17, 22, 38, 43, 45, 62]"
herbench:SVA_4882,herbench,plain_dpp_8,"[0, 5, 12, 17, 34, 35, 57, 62]"
herbench:SVA_4884,herbench,mdp3_8,"[0, 12, 17, 22, 38, 43, 45, 62]"
herbench:SVA_4884,herbench,plain_dpp_8,"[0, 5, 12, 17, 34, 35, 57, 62]"
herbench:SVA_4887,herbench,mdp3_8,"[0, 12, 17, 22, 38, 43, 45, 62]"
herbench:SVA_4887,herbench,plain_dpp_8,"[0, 5, 12, 17, 34, 35, 57, 62]"
herbench:SVA_4898,herbench,mdp3_8,"[0, 12, 17, 22, 38, 43, 45, 62]"
herbench:SVA_4898,herbench,plain_dpp_8,"[0, 5, 12, 17, 34, 35, 57, 62]"
herbench:SVA_4901,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4901,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4903,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4903,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4904,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4904,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4905,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4905,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4906,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4906,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4915,herbench,mdp3_8,"[0, 4, 12, 17, 22, 43, 45, 62]"
herbench:SVA_4915,herbench,plain_dpp_8,"[0, 4, 5, 12, 17, 34, 57, 62]"
herbench:SVA_4925,herbench,mdp3_8,"[1, 4, 5, 8, 31, 39, 49, 63]"
herbench:SVA_4925,herbench,plain_dpp_8,"[1, 3, 4, 5, 10, 31, 39, 49]"
herbench:SVA_4929,herbench,mdp3_8,"[1, 4, 5, 7, 39, 43, 49, 50]"
herbench:SVA_4929,herbench,plain_dpp_8,"[1, 4, 5, 7, 39, 43, 49, 61]"
herbench:SVA_4936,herbench,mdp3_8,"[2, 3, 8, 20, 39, 48, 49, 63]"
herbench:SVA_4936,herbench,plain_dpp_8,"[2, 3, 4, 8, 20, 39, 49, 53]"
herbench:SVA_4939,herbench,mdp3_8,"[1, 3, 10, 31, 39, 46, 48, 49]"
herbench:SVA_4939,herbench,plain_dpp_8,"[1, 3, 10, 39, 42, 46, 49, 52]"
herbench:SVA_4942,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4942,herbench,plain_dpp_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
herbench:SVA_4943,herbench,mdp3_8,"[2, 4, 8, 18, 24, 39, 42, 48]"
