item_id,benchmark,condition,selected_candidate_indices
nextgqa:4522565412:3,nextgqa,mdp3_8,"[9, 15, 22, 29, 51, 53, 54, 56]"
nextgqa:4522565412:3,nextgqa,plain_dpp_8,"[9, 15, 29, 44, 51, 53, 54, 56]"
nextgqa:4522565412:5,nextgqa,mdp3_8,"[1, 14, 40, 45, 53, 55, 56, 63]"
nextgqa:4522565412:5,nextgqa,plain_dpp_8,"[14, 40, 44, 51, 53, 54, 56, 63]"
nextgqa:4536434821:4,nextgqa,mdp3_8,"[0, 9, 23, 27, 33, 48, 60, 63]"
nextgqa:4536434821:4,nextgqa,plain_dpp_8,"[0, 5, 9, 23, 27, 33, 48, 60]"
nextgqa:4555151860:4,nextgqa,mdp3_8,"[9, 12, 26, 27, 33, 41, 56, 60]"
nextgqa:4555151860:4,nextgqa,plain_dpp_8,"[9, 11, 12, 16, 26, 42, 56, 60]"
nextgqa:4561357748:0,nextgqa,mdp3_8,"[1, 7, 15, 29, 30, 34, 48, 59]"
nextgqa:4561357748:0,nextgqa,plain_dpp_8,"[1, 7, 27, 29, 32, 41, 57, 59]"
nextgqa:4561357748:3,nextgqa,mdp3_8,"[3, 14, 23, 30, 34, 37, 48, 59]"
nextgqa:4561357748:3,nextgqa,plain_dpp_8,"[3, 14, 23, 27, 29, 36, 54, 59]"
nextgqa:4563323343:7,nextgqa,mdp3_8,"[2, 13, 23, 26, 31, 39, 49, 59]"
nextgqa:4563323343:7,nextgqa,plain_dpp_8,"[0, 2, 13, 23, 26, 36, 41, 62]"
nextgqa:4576992325:6,nextgqa,mdp3_8,"[0, 7, 29, 38, 42, 52, 55, 63]"
nextgqa:4576992325:6,nextgqa,plain_dpp_8,"[7, 29, 38, 42, 52, 55, 56, 63]"
nextgqa:4578959773:1,nextgqa,mdp3_8,"[12, 14, 19, 20, 22, 38, 39, 51]"
nextgqa:4578959773:1,nextgqa,plain_dpp_8,"[3, 12, 14, 19, 20, 22, 40, 51]"
nextgqa:4578959773:3,nextgqa,mdp3_8,"[2, 6, 7, 17, 19, 42, 47, 51]"
nextgqa:4578959773:3,nextgqa,plain_dpp_8,"[2, 11, 17, 19, 29, 42, 48, 51]"
nextgqa:4578959773:7,nextgqa,mdp3_8,"[7, 14, 19, 20, 23, 42, 48, 58]"
nextgqa:4578959773:7,nextgqa,plain_dpp_8,"[7, 17, 19, 20, 36, 42, 48, 58]"
nextgqa:4622742353:8,nextgqa,mdp3_8,"[6, 17, 22, 23, 33, 43, 47, 55]"
nextgqa:4622742353:8,nextgqa,plain_dpp_8,"[22, 24, 41, 42, 43, 47, 49, 55]"
nextgqa:4625256813:0,nextgqa,mdp3_8,"[20, 24, 34, 36, 38, 43, 61, 62]"
nextgqa:4625256813:0,nextgqa,plain_dpp_8,"[12, 24, 34, 36, 38, 43, 61, 62]"
nextgqa:4625256813:1,nextgqa,mdp3_8,"[18, 24, 27, 34, 36, 38, 43, 47]"
nextgqa:4625256813:1,nextgqa,plain_dpp_8,"[12, 24, 33, 34, 37, 38, 43, 62]"
nextgqa:4641631235:3,nextgqa,mdp3_8,"[0, 2, 26, 42, 43, 45, 58, 63]"
nextgqa:4641631235:3,nextgqa,plain_dpp_8,"[2, 3, 11, 42, 43, 45, 58, 63]"
nextgqa:4641631235:7,nextgqa,mdp3_8,"[1, 3, 26, 42, 43, 45, 60, 63]"
nextgqa:4641631235:7,nextgqa,plain_dpp_8,"[2, 3, 26, 42, 43, 44, 60, 63]"
nextgqa:4656745906:5,nextgqa,mdp3_8,"[4, 20, 24, 27, 41, 46, 50, 54]"
nextgqa:4656745906:5,nextgqa,plain_dpp_8,"[4, 20, 24, 25, 27, 41, 46, 54]"
nextgqa:4675888059:10,nextgqa,mdp3_8,"[4, 8, 16, 30, 55, 59, 62, 63]"
nextgqa:4675888059:10,nextgqa,plain_dpp_8,"[0, 8, 9, 30, 55, 59, 62, 63]"
nextgqa:4693242968:1,nextgqa,mdp3_8,"[2, 6, 15, 18, 36, 45, 59, 60]"
nextgqa:4693242968:1,nextgqa,plain_dpp_8,"[4, 6, 15, 40, 45, 59, 60, 61]"
nextgqa:4738042036:5,nextgqa,mdp3_8,"[0, 8, 15, 20, 30, 41, 44, 61]"
nextgqa:4738042036:5,nextgqa,plain_dpp_8,"[0, 8, 15, 20, 37, 41, 44, 61]"
nextgqa:4740345442:2,nextgqa,mdp3_8,"[11, 13, 42, 43, 48, 50, 55, 58]"
nextgqa:4740345442:2,nextgqa,plain_dpp_8,"[13, 42, 43, 48, 50, 55, 58, 63]"
nextgqa:4740345442:6,nextgqa,mdp3_8,"[1, 15, 24, 34, 39, 42, 60, 63]"
nextgqa:4740345442:6,nextgqa,plain_dpp_8,"[13, 16, 34, 39, 42, 54, 60, 63]"
nextgqa:4740545679:5,nextgqa,mdp3_8,"[0, 17, 18, 21, 23, 26, 30, 42]"
nextgqa:4740545679:5,nextgqa,plain_dpp_8,"[0, 17, 18, 21, 23, 26, 30, 31]"
nextgqa:4740931975:1,nextgqa,mdp3_8,"[4, 16, 17, 24, 25, 38, 40, 49]"
nextgqa:4740931975:1,nextgqa,plain_dpp_8,"[0, 16, 17, 24, 25, 28, 33, 49]"
nextgqa:4742652230:4,nextgqa,mdp3_8,"[0, 19, 21, 23, 36, 41, 53, 61]"
nextgqa:4742652230:4,nextgqa,plain_dpp_8,"[0, 6, 19, 21, 23, 36, 53, 61]"
nextgqa:4758751564:1,nextgqa,mdp3_8,"[2, 16, 31, 48, 52, 53, 56, 60]"
nextgqa:4758751564:1,nextgqa,plain_dpp_8,"[2, 11, 43, 48, 52, 54, 60, 61]"
nextgqa:4766274786:7,nextgqa,mdp3_8,"[15, 25, 27, 35, 52, 55, 59, 63]"
nextgqa:4766274786:7,nextgqa,plain_dpp_8,"[14, 15, 32, 35, 53, 55, 56, 63]"
nextgqa:4771022581:8,nextgqa,mdp3_8,"[2, 14, 20, 28, 34, 42, 54, 56]"
nextgqa:4771022581:8,nextgqa,plain_dpp_8,"[7, 14, 33, 34, 44, 54, 56, 59]"
nextgqa:4775972536:0,nextgqa,mdp3_8,"[0, 8, 23, 30, 38, 53, 62, 63]"
nextgqa:4775972536:0,nextgqa,plain_dpp_8,"[0, 5, 23, 32, 38, 53, 62, 63]"
nextgqa:4825019426:0,nextgqa,mdp3_8,"[1, 21, 31, 39, 49, 57, 62, 63]"
nextgqa:4825019426:0,nextgqa,plain_dpp_8,"[1, 6, 19, 40, 45, 58, 62, 63]"
nextgqa:4830393131:9,nextgqa,mdp3_8,"[0, 4, 7, 14, 20, 28, 36, 58]"
nextgqa:4830393131:9,nextgqa,plain_dpp_8,"[0, 3, 7, 9, 20, 28, 36, 58]"
nextgqa:4834895241:3,nextgqa,mdp3_8,"[12, 16, 29, 44, 52, 53, 56, 57]"
nextgqa:4834895241:3,nextgqa,plain_dpp_8,"[16, 29, 44, 51, 53, 54, 56, 57]"
nextgqa:4834895241:5,nextgqa,mdp3_8,"[12, 21, 25, 33, 44, 47, 54, 57]"
nextgqa:4834895241:5,nextgqa,plain_dpp_8,"[21, 25, 33, 44, 47, 54, 57, 59]"
nextgqa:4839003204:3,nextgqa,mdp3_8,"[9, 27, 29, 35, 47, 50, 53, 57]"
nextgqa:4839003204:3,nextgqa,plain_dpp_8,"[9, 27, 28, 29, 35, 47, 50, 57]"
nextgqa:4839003204:5,nextgqa,mdp3_8,"[9, 27, 28, 29, 30, 36, 47, 53]"
nextgqa:4839003204:5,nextgqa,plain_dpp_8,"[1, 9, 27, 28, 29, 31, 35, 46]"
nextgqa:4863455612:2,nextgqa,mdp3_8,"[0, 15, 23, 27, 47, 54, 60, 63]"
nextgqa:4863455612:2,nextgqa,plain_dpp_8,"[0, 2, 27, 32, 46, 54, 60, 63]"
nextgqa:4863455612:6,nextgqa,mdp3_8,"[0, 11, 25, 32, 34, 54, 60, 63]"
nextgqa:4863455612:6,nextgqa,plain_dpp_8,"[0, 2, 6, 22, 23, 39, 60, 63]"
nextgqa:4873868719:5,nextgqa,mdp3_8,"[2, 9, 25, 33, 41, 45, 48, 55]"
nextgqa:4873868719:5,nextgqa,plain_dpp_8,"[2, 9, 17, 25, 33, 41, 45, 55]"
nextgqa:4880611877:1,nextgqa,mdp3_8,"[0, 2, 10, 18, 27, 42, 53, 57]"
nextgqa:4880611877:1,nextgqa,plain_dpp_8,"[0, 2, 11, 18, 25, 28, 40, 50]"
nextgqa:4890173699:3,nextgqa,mdp3_8,"[0, 18, 27, 28, 43, 50, 53, 63]"
nextgqa:4890173699:3,nextgqa,plain_dpp_8,"[0, 18, 31, 43, 44, 48, 52, 63]"
nextgqa:4892549531:0,nextgqa,mdp3_8,"[4, 15, 20, 21, 47, 57, 60, 62]"
nextgqa:4892549531:0,nextgqa,plain_dpp_8,"[5, 17, 21, 47, 49, 57, 60, 62]"
nextgqa:4892549531:9,nextgqa,mdp3_8,"[10, 20, 37, 39, 47, 57, 60, 62]"
nextgqa:4892549531:9,nextgqa,plain_dpp_8,"[4, 17, 21, 39, 42, 57, 60, 62]"
nextgqa:4903593284:4,nextgqa,mdp3_8,"[9, 14, 24, 28, 36, 41, 42, 43]"
nextgqa:4903593284:4,nextgqa,plain_dpp_8,"[0, 9, 19, 24, 36, 41, 42, 43]"
nextgqa:4922092172:7,nextgqa,mdp3_8,"[0, 9, 16, 20, 29, 31, 43, 62]"
nextgqa:4922092172:7,nextgqa,plain_dpp_8,"[0, 1, 20, 29, 31, 37, 43, 62]"
nextgqa:4930378590:0,nextgqa,mdp3_8,"[7, 21, 23, 26, 27, 30, 37, 62]"
nextgqa:4930378590:0,nextgqa,plain_dpp_8,"[21, 23, 26, 27, 30, 37, 54, 62]"
nextgqa:4937654460:0,nextgqa,mdp3_8,"[1, 20, 21, 22, 27, 48, 55, 61]"
nextgqa:4937654460:0,nextgqa,plain_dpp_8,"[2, 13, 18, 20, 21, 56, 60, 61]"
nextgqa:4945866176:2,nextgqa,mdp3_8,"[3, 13, 14, 15, 39, 50, 51, 62]"
nextgqa:4945866176:2,nextgqa,plain_dpp_8,"[3, 13, 14, 15, 39, 50, 51, 63]"
nextgqa:4945866176:4,nextgqa,mdp3_8,"[6, 13, 14, 15, 39, 46, 50, 51]"
nextgqa:4945866176:4,nextgqa,plain_dpp_8,"[4, 5, 13, 14, 15, 46, 50, 51]"
nextgqa:4968786437:1,nextgqa,mdp3_8,"[5, 9, 10, 11, 16, 40, 47, 63]"
nextgqa:4968786437:1,nextgqa,plain_dpp_8,"[5, 9, 10, 11, 12, 40, 51, 58]"
nextgqa:4997304873:9,nextgqa,mdp3_8,"[1, 4, 21, 27, 35, 47, 49, 53]"
nextgqa:4997304873:9,nextgqa,plain_dpp_8,"[1, 4, 23, 33, 35, 48, 50, 53]"
nextgqa:5012237466:0,nextgqa,mdp3_8,"[8, 29, 33, 38, 40, 55, 57, 61]"
nextgqa:5012237466:0,nextgqa,plain_dpp_8,"[29, 33, 38, 40, 42, 55, 57, 61]"
nextgqa:5012237466:3,nextgqa,mdp3_8,"[0, 22, 41, 50, 55, 57, 60, 61]"
nextgqa:5012237466:3,nextgqa,plain_dpp_8,"[0, 44, 50, 55, 57, 58, 60, 61]"
nextgqa:5012237466:9,nextgqa,mdp3_8,"[0, 22, 34, 42, 46, 55, 60, 61]"
nextgqa:5012237466:9,nextgqa,plain_dpp_8,"[0, 22, 34, 44, 46, 55, 60, 61]"
nextgqa:5031339015:0,nextgqa,mdp3_8,"[6, 18, 20, 29, 32, 42, 50, 57]"
nextgqa:5031339015:0,nextgqa,plain_dpp_8,"[6, 18, 20, 29, 32, 44, 50, 61]"
nextgqa:5093765132:1,nextgqa,mdp3_8,"[0, 5, 6, 7, 8, 9, 27, 52]"
nextgqa:5093765132:1,nextgqa,plain_dpp_8,"[0, 5, 6, 7, 8, 9, 40, 52]"
nextgqa:5093765132:4,nextgqa,mdp3_8,"[0, 1, 5, 6, 7, 9, 27, 52]"
nextgqa:5093765132:4,nextgqa,plain_dpp_8,"[0, 1, 5, 6, 7, 9, 14, 60]"
nextgqa:5131508387:7,nextgqa,mdp3_8,"[3, 12, 16, 25, 32, 35, 38, 62]"
nextgqa:5131508387:7,nextgqa,plain_dpp_8,"[3, 12, 16, 25, 32, 38, 45, 62]"
nextgqa:5139599690:0,nextgqa,mdp3_8,"[1, 17, 25, 30, 36, 38, 39, 56]"
nextgqa:5139599690:0,nextgqa,plain_dpp_8,"[15, 25, 30, 36, 38, 39, 42, 56]"
nextgqa:5183812946:7,nextgqa,mdp3_8,"[0, 24, 29, 39, 52, 53, 57, 59]"
nextgqa:5183812946:7,nextgqa,plain_dpp_8,"[0, 24, 29, 46, 53, 56, 57, 59]"
nextgqa:5275599750:6,nextgqa,mdp3_8,"[14, 37, 42, 44, 45, 53, 61, 62]"
nextgqa:5275599750:6,nextgqa,plain_dpp_8,"[14, 37, 42, 44, 45, 53, 61, 62]"
nextgqa:5297426137:2,nextgqa,mdp3_8,"[6, 23, 30, 33, 38, 44, 50, 54]"
nextgqa:5297426137:2,nextgqa,plain_dpp_8,"[4, 33, 38, 43, 44, 51, 54, 55]"
nextgqa:5306556049:3,nextgqa,mdp3_8,"[16, 19, 21, 29, 40, 42, 43, 57]"
nextgqa:5306556049:3,nextgqa,plain_dpp_8,"[0, 12, 16, 19, 42, 43, 53, 62]"
nextgqa:5306556049:4,nextgqa,mdp3_8,"[3, 7, 16, 18, 41, 43, 55, 57]"
nextgqa:5306556049:4,nextgqa,plain_dpp_8,"[0, 7, 10, 16, 18, 43, 51, 57]"
nextgqa:5372042516:8,nextgqa,mdp3_8,"[0, 22, 33, 36, 39, 49, 58, 63]"
nextgqa:5372042516:8,nextgqa,plain_dpp_8,"[1, 33, 36, 39, 44, 49, 54, 63]"
nextgqa:5402233708:5,nextgqa,mdp3_8,"[21, 30, 31, 35, 38, 40, 54, 63]"
nextgqa:5402233708:5,nextgqa,plain_dpp_8,"[20, 28, 35, 38, 40, 42, 46, 51]"
nextgqa:5412696114:0,nextgqa,mdp3_8,"[1, 12, 24, 35, 36, 37, 42, 45]"
nextgqa:5412696114:0,nextgqa,plain_dpp_8,"[1, 12, 31, 35, 36, 37, 42, 45]"
nextgqa:5412696114:4,nextgqa,mdp3_8,"[1, 12, 24, 35, 36, 37, 45, 55]"
nextgqa:5412696114:4,nextgqa,plain_dpp_8,"[1, 12, 24, 35, 36, 37, 45, 55]"
nextgqa:5433704698:4,nextgqa,mdp3_8,"[4, 15, 17, 24, 37, 52, 54, 62]"
nextgqa:5433704698:4,nextgqa,plain_dpp_8,"[4, 17, 24, 33, 38, 45, 52, 62]"
nextgqa:5445670939:10,nextgqa,mdp3_8,"[0, 2, 12, 23, 38, 57, 58, 62]"
nextgqa:5445670939:10,nextgqa,plain_dpp_8,"[12, 22, 29, 38, 51, 57, 58, 62]"
nextgqa:5445670939:6,nextgqa,mdp3_8,"[0, 2, 12, 17, 22, 35, 57, 59]"
nextgqa:5445670939:6,nextgqa,plain_dpp_8,"[12, 22, 35, 51, 57, 58, 60, 62]"
nextgqa:5475182274:6,nextgqa,mdp3_8,"[1, 7, 15, 18, 30, 41, 52, 59]"
nextgqa:5475182274:6,nextgqa,plain_dpp_8,"[1, 7, 15, 18, 22, 40, 47, 52]"
nextgqa:5478970215:9,nextgqa,mdp3_8,"[0, 2, 27, 54, 55, 57, 58, 63]"
nextgqa:5478970215:9,nextgqa,plain_dpp_8,"[2, 6, 32, 54, 55, 57, 58, 63]"
nextgqa:5493350492:1,nextgqa,mdp3_8,"[16, 27, 28, 30, 58, 59, 60, 61]"
nextgqa:5493350492:1,nextgqa,plain_dpp_8,"[16, 19, 27, 30, 58, 59, 60, 61]"
nextgqa:5499561130:10,nextgqa,mdp3_8,"[4, 18, 21, 26, 33, 34, 40, 56]"
nextgqa:5499561130:10,nextgqa,plain_dpp_8,"[4, 33, 34, 40, 44, 51, 52, 56]"
nextgqa:5514739631:4,nextgqa,mdp3_8,"[15, 26, 31, 41, 53, 55, 60, 63]"
nextgqa:5514739631:4,nextgqa,plain_dpp_8,"[15, 23, 41, 53, 55, 60, 61, 63]"
nextgqa:5544695007:3,nextgqa,mdp3_8,"[0, 12, 37, 42, 45, 48, 54, 55]"
nextgqa:5544695007:3,nextgqa,plain_dpp_8,"[12, 16, 39, 42, 45, 48, 55, 56]"
nextgqa:5553110507:2,nextgqa,mdp3_8,"[0, 17, 19, 21, 29, 38, 58, 63]"
nextgqa:5553110507:2,nextgqa,plain_dpp_8,"[0, 16, 19, 21, 29, 38, 51, 58]"
nextgqa:5563357894:0,nextgqa,mdp3_8,"[2, 7, 21, 27, 31, 36, 53, 55]"
nextgqa:5563357894:0,nextgqa,plain_dpp_8,"[2, 7, 21, 24, 39, 53, 54, 62]"
nextgqa:5589529025:0,nextgqa,mdp3_8,"[0, 11, 17, 24, 40, 49, 59, 63]"
nextgqa:5589529025:0,nextgqa,plain_dpp_8,"[0, 11, 17, 24, 40, 49, 53, 63]"
nextgqa:5589529025:1,nextgqa,mdp3_8,"[11, 21, 26, 32, 40, 49, 59, 63]"
nextgqa:5589529025:1,nextgqa,plain_dpp_8,"[11, 17, 21, 26, 32, 40, 49, 63]"
nextgqa:5602364659:6,nextgqa,mdp3_8,"[4, 15, 26, 31, 40, 44, 49, 58]"
nextgqa:5602364659:6,nextgqa,plain_dpp_8,"[0, 4, 15, 26, 31, 44, 49, 58]"
nextgqa:5608598769:3,nextgqa,mdp3_8,"[0, 14, 28, 35, 47, 49, 52, 54]"
nextgqa:5608598769:3,nextgqa,plain_dpp_8,"[0, 13, 28, 36, 40, 48, 52, 54]"
nextgqa:5608598769:8,nextgqa,mdp3_8,"[0, 9, 14, 28, 35, 49, 52, 59]"
nextgqa:5608598769:8,nextgqa,plain_dpp_8,"[0, 9, 28, 35, 47, 49, 52, 59]"
nextgqa:5646554288:2,nextgqa,mdp3_8,"[0, 3, 9, 13, 31, 39, 44, 57]"
nextgqa:5646554288:2,nextgqa,plain_dpp_8,"[3, 4, 9, 13, 30, 31, 44, 57]"
nextgqa:5646554288:4,nextgqa,mdp3_8,"[1, 5, 12, 30, 40, 44, 46, 59]"
nextgqa:5646554288:4,nextgqa,plain_dpp_8,"[3, 5, 10, 30, 40, 44, 46, 59]"
nextgqa:5646554288:9,nextgqa,mdp3_8,"[5, 8, 10, 40, 44, 46, 51, 59]"
nextgqa:5646554288:9,nextgqa,plain_dpp_8,"[5, 8, 10, 31, 40, 44, 46, 58]"
nextgqa:5650793185:4,nextgqa,mdp3_8,"[0, 4, 7, 17, 41, 52, 53, 57]"
nextgqa:5650793185:4,nextgqa,plain_dpp_8,"[4, 9, 16, 34, 37, 41, 52, 53]"
nextgqa:5678689001:3,nextgqa,mdp3_8,"[2, 7, 12, 19, 24, 45, 58, 61]"
nextgqa:5678689001:3,nextgqa,plain_dpp_8,"[2, 7, 12, 39, 45, 50, 58, 61]"
nextgqa:5706585620:2,nextgqa,mdp3_8,"[0, 13, 18, 25, 29, 30, 47, 50]"
nextgqa:5706585620:2,nextgqa,plain_dpp_8,"[13, 18, 23, 25, 29, 30, 47, 50]"
nextgqa:5728022703:5,nextgqa,mdp3_8,"[0, 5, 31, 47, 55, 59, 60, 62]"
nextgqa:5728022703:5,nextgqa,plain_dpp_8,"[0, 1, 11, 32, 42, 48, 59, 60]"
nextgqa:5728022703:6,nextgqa,mdp3_8,"[0, 1, 11, 21, 31, 47, 59, 61]"
nextgqa:5728022703:6,nextgqa,plain_dpp_8,"[0, 1, 11, 21, 31, 32, 47, 59]"
nextgqa:5750350083:1,nextgqa,mdp3_8,"[3, 12, 24, 28, 32, 40, 55, 62]"
nextgqa:5750350083:1,nextgqa,plain_dpp_8,"[3, 12, 13, 24, 28, 47, 54, 61]"
nextgqa:5750350083:2,nextgqa,mdp3_8,"[11, 21, 27, 29, 40, 47, 54, 62]"
nextgqa:5750350083:2,nextgqa,plain_dpp_8,"[3, 11, 21, 27, 28, 32, 54, 63]"
nextgqa:5750350083:4,nextgqa,mdp3_8,"[3, 11, 13, 18, 26, 28, 30, 63]"
nextgqa:5750350083:4,nextgqa,plain_dpp_8,"[3, 11, 13, 18, 26, 28, 50, 60]"
nextgqa:5750350083:7,nextgqa,mdp3_8,"[3, 12, 26, 28, 29, 30, 54, 63]"
nextgqa:5750350083:7,nextgqa,plain_dpp_8,"[3, 10, 12, 26, 28, 29, 50, 54]"
nextgqa:5807908661:4,nextgqa,mdp3_8,"[13, 16, 20, 22, 26, 28, 30, 48]"
nextgqa:5807908661:4,nextgqa,plain_dpp_8,"[0, 16, 20, 22, 23, 26, 28, 48]"
nextgqa:5818846033:2,nextgqa,mdp3_8,"[15, 16, 20, 21, 40, 52, 58, 59]"
nextgqa:5818846033:2,nextgqa,plain_dpp_8,"[0, 15, 19, 21, 40, 52, 58, 59]"
nextgqa:5818846033:7,nextgqa,mdp3_8,"[13, 20, 21, 32, 41, 51, 58, 59]"
nextgqa:5818846033:7,nextgqa,plain_dpp_8,"[15, 17, 20, 21, 41, 51, 58, 59]"
nextgqa:5832442216:3,nextgqa,mdp3_8,"[0, 11, 12, 31, 48, 49, 52, 60]"
nextgqa:5832442216:3,nextgqa,plain_dpp_8,"[6, 12, 31, 32, 48, 49, 52, 60]"
nextgqa:5864047618:8,nextgqa,mdp3_8,"[24, 30, 32, 39, 44, 51, 58, 61]"
nextgqa:5864047618:8,nextgqa,plain_dpp_8,"[24, 29, 32, 39, 44, 51, 59, 61]"
nextgqa:5866947362:4,nextgqa,mdp3_8,"[16, 22, 26, 31, 48, 51, 52, 57]"
nextgqa:5866947362:4,nextgqa,plain_dpp_8,"[26, 31, 48, 51, 52, 53, 57, 58]"
nextgqa:5875210125:8,nextgqa,mdp3_8,"[16, 31, 35, 38, 53, 59, 61, 63]"
nextgqa:5875210125:8,nextgqa,plain_dpp_8,"[29, 34, 38, 46, 53, 59, 61, 63]"
nextgqa:5880312109:2,nextgqa,mdp3_8,"[5, 8, 15, 21, 25, 38, 55, 58]"
nextgqa:5880312109:2,nextgqa,plain_dpp_8,"[5, 8, 15, 21, 27, 57, 58, 60]"
nextgqa:5880312109:5,nextgqa,mdp3_8,"[0, 8, 21, 27, 38, 58, 60, 62]"
nextgqa:5880312109:5,nextgqa,plain_dpp_8,"[8, 11, 15, 21, 27, 33, 58, 60]"
nextgqa:5912473393:3,nextgqa,mdp3_8,"[0, 6, 16, 27, 29, 41, 45, 63]"
nextgqa:5912473393:3,nextgqa,plain_dpp_8,"[0, 6, 10, 16, 29, 54, 55, 63]"
nextgqa:5912473393:4,nextgqa,mdp3_8,"[0, 9, 16, 29, 31, 41, 45, 63]"
nextgqa:5912473393:4,nextgqa,plain_dpp_8,"[0, 8, 10, 16, 29, 40, 45, 63]"
nextgqa:5913320110:7,nextgqa,mdp3_8,"[8, 11, 21, 26, 47, 52, 61, 63]"
nextgqa:5913320110:7,nextgqa,plain_dpp_8,"[0, 9, 21, 47, 51, 52, 61, 62]"
nextgqa:5918453123:4,nextgqa,mdp3_8,"[0, 1, 4, 5, 6, 8, 20, 62]"
nextgqa:5918453123:4,nextgqa,plain_dpp_8,"[0, 1, 4, 5, 6, 8, 20, 63]"
nextgqa:5918453123:5,nextgqa,mdp3_8,"[0, 1, 4, 5, 6, 8, 15, 62]"
nextgqa:5918453123:5,nextgqa,plain_dpp_8,"[0, 1, 4, 5, 6, 8, 20, 63]"
nextgqa:5925869325:8,nextgqa,mdp3_8,"[0, 19, 21, 38, 46, 54, 55, 57]"
nextgqa:5925869325:8,nextgqa,plain_dpp_8,"[19, 21, 38, 46, 50, 54, 55, 57]"
nextgqa:5929534589:1,nextgqa,mdp3_8,"[0, 11, 14, 31, 38, 45, 54, 61]"
nextgqa:5929534589:1,nextgqa,plain_dpp_8,"[0, 5, 11, 14, 38, 45, 54, 61]"
nextgqa:5965267539:3,nextgqa,mdp3_8,"[6, 15, 27, 28, 33, 36, 42, 61]"
nextgqa:5965267539:3,nextgqa,plain_dpp_8,"[0, 9, 28, 32, 33, 36, 41, 42]"
nextgqa:5965267539:7,nextgqa,mdp3_8,"[15, 18, 23, 28, 33, 35, 36, 57]"
nextgqa:5965267539:7,nextgqa,plain_dpp_8,"[9, 15, 28, 33, 36, 41, 42, 57]"
nextgqa:5969368435:4,nextgqa,mdp3_8,"[7, 9, 19, 22, 31, 45, 57, 60]"
nextgqa:5969368435:4,nextgqa,plain_dpp_8,"[7, 9, 32, 34, 45, 57, 59, 60]"
nextgqa:5972972222:2,nextgqa,mdp3_8,"[6, 10, 22, 28, 42, 43, 54, 58]"
nextgqa:5972972222:2,nextgqa,plain_dpp_8,"[6, 16, 17, 35, 42, 43, 46, 54]"
nextgqa:6026054776:3,nextgqa,mdp3_8,"[3, 6, 26, 31, 33, 44, 46, 62]"
nextgqa:6026054776:3,nextgqa,plain_dpp_8,"[22, 26, 37, 44, 46, 52, 60, 63]"
nextgqa:6029706386:5,nextgqa,mdp3_8,"[0, 16, 27, 31, 34, 36, 38, 63]"
nextgqa:6029706386:5,nextgqa,plain_dpp_8,"[4, 16, 27, 30, 31, 38, 53, 63]"
nextgqa:6029706386:8,nextgqa,mdp3_8,"[0, 3, 25, 28, 34, 36, 38, 55]"
nextgqa:6029706386:8,nextgqa,plain_dpp_8,"[0, 3, 28, 34, 36, 37, 38, 63]"
nextgqa:6031282471:4,nextgqa,mdp3_8,"[9, 12, 14, 18, 22, 26, 53, 62]"
nextgqa:6031282471:4,nextgqa,plain_dpp_8,"[6, 9, 12, 14, 18, 27, 43, 53]"
nextgqa:6042037966:4,nextgqa,mdp3_8,"[0, 4, 11, 14, 25, 52, 60, 62]"
nextgqa:6042037966:4,nextgqa,plain_dpp_8,"[0, 4, 11, 14, 25, 52, 58, 62]"
nextgqa:6045316181:12,nextgqa,mdp3_8,"[12, 19, 22, 27, 29, 32, 41, 62]"
nextgqa:6045316181:12,nextgqa,plain_dpp_8,"[5, 10, 19, 22, 27, 32, 62, 63]"
nextgqa:6045316181:4,nextgqa,mdp3_8,"[16, 22, 26, 28, 30, 32, 36, 63]"
nextgqa:6045316181:4,nextgqa,plain_dpp_8,"[22, 26, 30, 32, 34, 36, 52, 63]"
nextgqa:6071633426:1,nextgqa,mdp3_8,"[6, 21, 31, 40, 50, 51, 54, 63]"
nextgqa:6071633426:1,nextgqa,plain_dpp_8,"[39, 49, 50, 51, 52, 54, 60, 63]"
nextgqa:6129191741:0,nextgqa,mdp3_8,"[1, 8, 10, 19, 23, 27, 36, 45]"
nextgqa:6129191741:0,nextgqa,plain_dpp_8,"[1, 6, 8, 10, 19, 23, 27, 45]"
nextgqa:6181099606:1,nextgqa,mdp3_8,"[8, 15, 17, 24, 34, 44, 48, 60]"
nextgqa:6181099606:1,nextgqa,plain_dpp_8,"[4, 8, 12, 22, 39, 45, 48, 60]"
nextgqa:6181099606:3,nextgqa,mdp3_8,"[2, 5, 10, 22, 34, 38, 46, 57]"
nextgqa:6181099606:3,nextgqa,plain_dpp_8,"[8, 16, 19, 34, 38, 45, 57, 63]"
nextgqa:6181099606:5,nextgqa,mdp3_8,"[2, 8, 12, 18, 22, 36, 42, 46]"
nextgqa:6181099606:5,nextgqa,plain_dpp_8,"[4, 8, 12, 18, 22, 42, 48, 63]"
nextgqa:6199427603:2,nextgqa,mdp3_8,"[2, 16, 39, 40, 52, 53, 57, 61]"
nextgqa:6199427603:2,nextgqa,plain_dpp_8,"[2, 7, 39, 45, 52, 53, 57, 61]"
nextgqa:6224708185:0,nextgqa,mdp3_8,"[0, 7, 10, 20, 23, 38, 50, 63]"
nextgqa:6224708185:0,nextgqa,plain_dpp_8,"[8, 15, 20, 22, 24, 41, 48, 59]"
